Id,Date,Tweets,Location,Retweets,Favorite
1423109889791086598,2021-08-05 02:33:32,"RT @Wakabando: Hon Junet, while the issues you raise are valid, as Prime Minister 2010 Raila Odinga vigorously campaigned for President Mus…",,26,0
1423109876557881345,2021-08-05 02:33:29,@ikissyfrry FO WHAT? EV R U H WORD,?????,0,0
1423109769989005315,2021-08-05 02:33:03,@sydney_ev @Barnaby_Joyce If they legalise it they would make it so expensive with massive tax added that it probably be cheaper to get it from a mate lol,Australia,0,0
1423109690226089988,2021-08-05 02:32:44,"RT @TeslaNY: Fox Business’ Liz Claman: “I just got a Tesla Model Y, which to me is more affordable than the crossover SUV that I had, which…",,58,0
1423109667325202434,2021-08-05 02:32:39,@POTUS Let’s get that EV credit back for Tesla and GM. There should be no limit for the tax credits for EVs,"Henrietta, NY",0,1
1423109558260613128,2021-08-05 02:32:13,@Samuelanjelok2 @UnrealEngine @quixeltools @reallusion @Substance3D I would start to learn 3d modeling basics and understand pbr workflow and uvmapping. Photography is important to understand exposure ISO EV and Fov and type of lenses that will help you fir cinematics. Composition and lighting is another chapter and more artistic skills,"Hamilton, Ontario",0,0
1423109537242959875,2021-08-05 02:32:08,@malkabethwendy My mom has a Hyundai Kona ev. She doesnt have a special charger she just charges it at home with the J1772 plug that came with it and an extension cord. So far the only time she's been low on battery is when she forgot to plug it in.,"Bratislava, Soviet Yugoslavia.",0,1
1423109525456969730,2021-08-05 02:32:05,"RT @jzux: well well well, if it isn’t the bridge i said i’d cross when i came to it",United States,5052,0
1423109458519941132,2021-08-05 02:31:49,"@ColeAsLife @EricLondonSEP @DemSocialists @cpn_dsa @best__ev These sorts of vicious, grating, bitterly uncouth remarks are part and parcel of the DSA's Twitter rhetoric, not to mention conservative politics in general.

In what sense do you woefully misguided folks figure yourselves to be ""left-wing,"" and who do you think you're fooling?","California, USA",0,0
1423109436772556802,2021-08-05 02:31:44,"RT @TeslaNY: Fox Business’ Liz Claman: “I just got a Tesla Model Y, which to me is more affordable than the crossover SUV that I had, which…",,58,0
1423109436307030018,2021-08-05 02:31:44,@fire_bottle @maximumcharacte Wonder if the EV Ford Transit would work (another fleet-focused vehicle but who knows maybe a Ford dealer could work with you),"Baltimore, MD, USA",0,1
1423109296867495938,2021-08-05 02:31:11,"RT @jasonbsu: 5/ The EV you're losing to them is almost always less than you think it is when you're in this state.

The actual “special” a…",here,1,0
1423109272880115714,2021-08-05 02:31:05,"If anyone is looking for a long term hold and want to invest in the future of EV charging infrastructure, $EVGO, $CHPT, $BLNK  are at reasonable prices. Battery recycling could also be a big beneficiary. $ABML is a small company that is rapidly expanding in this market",,0,0
1423109260939046914,2021-08-05 02:31:02,"“This industry’s going to spend $330 billion over the next five years on electrification alone,” said John Bozzella, president of the Alliance for Automotive Innovation, the lobbying group for auto makers and suppliers, at a conference Wednesday. 💰 x 🔥 https://t.co/WlKsp2eCBA",British Virgin Islands,0,0
1423109243746414592,2021-08-05 02:30:58,@OCEANSRlSING @dropofcarameI * ev i cant believe you infected geno,proship and nsfw dni,0,2
1423109242089873409,2021-08-05 02:30:58,"Patent images of a fully-electric Chevrolet Equinox have surfaced online ahead of its unveiling in the coming months. From what we can see, the crossover will draw heavy design influence from the compact Bolt EV and it will feature a very aerodynamic set of wheels. #Chevrolet https://t.co/VQlEbA3MR0","Georgia, USA",0,0
1423109227795648519,2021-08-05 02:30:54,"@ZacksJerryRig the only excuse for accusing the EV will disappear once battery technology is cracked off,only question now is when it will happen,who's gonna be that hero",China,0,0
1423109215040819204,2021-08-05 02:30:51,RT @AdoptaCharger: You're welcome! Another happy #EV driver at the @AdoptaCharger in @Eureka_Springs  #Arkansas. Where are you charging up…,Bentonville Arkansas,1,0
1423109205821644801,2021-08-05 02:30:49,"RT @squawksquare: Someone at CNBC is getting fired. 🤣

$TSLA dominates EV charging infrastructure across America: CNBC After Hours https://…","Michigan, USA",26,0
1423109174322470913,2021-08-05 02:30:41,"Freddie Freeman - Groundout vs Genesis Cabrera
#Braves vs #Cardinals

EV:   87.4 (MPH)
LA:   -32 (Deg.)
Dist: 6 (ft.)
xBA:  .070

98.8 (MPH) 4-Seam Fastball (FF) - 0-0 Count","Atlanta, GA",0,1
1423109130739277829,2021-08-05 02:30:31,"@nsitharaman @MinistryWCD Impressive...
In the coming yrs we shall be ahead in ev field of sports...thanks n appreciate for your kind approach of  constant large increasing sports budgets along with health...Salute...",,0,0
1423109112263413763,2021-08-05 02:30:27,"EV on watch tomorrow

$TSLA $LCID $F $GM",Coding,0,0
1423109095532515333,2021-08-05 02:30:23,@evscrab @seokjeLIVE @pawbloLIVE they thought it’d e v s because you changed ur pfp to not the soccer one anymore and seo followed u again and i said it’s ev’s,,0,1
1423109093674430467,2021-08-05 02:30:22,RT @courtneyrphotos: I just want to make art that makes you feel things. ✨ https://t.co/hK4TuI6eIF,"Houston, TX",10,0
1423109090889318400,2021-08-05 02:30:22,BorgWarner supplies coolant heater for Geely group EV https://t.co/Aoi2JtKz4N,United States,0,0
1423109067594162176,2021-08-05 02:30:16,RT @sarahdavs1: Now we’re finally aligning https://t.co/ahzYOnAwUU,"Houston, TX",36,0
1423109066826596353,2021-08-05 02:30:16,"RT @TeslaNY: Fox Business’ Liz Claman: “I just got a Tesla Model Y, which to me is more affordable than the crossover SUV that I had, which…",United States,58,0
1423109043221155844,2021-08-05 02:30:10,RT @photosbysavg: distorted reality https://t.co/BQrw8mWxsR,"Houston, TX",121,0
1423109019271528449,2021-08-05 02:30:04,"RT @silverhalo_1: $RNU
Penny is dropping WRT just how lucrative the really good EV stocks will be. 

RNU has the second largest #graphite d…",Melbourne,6,0
1423109016415244288,2021-08-05 02:30:04,"GM and BrightDrop Create Ultium Charge 360 Fleet Charging Service

Learn here: https://t.co/JjPEDKMWpN

#GM #EV #FutureBridge

https://t.co/1Egk1j5A6A","New York, London, Utrecht",0,0
1423108971368484865,2021-08-05 02:29:53,"RT @glockied: Watch for tmmrw:

$DIS, $ZM, $TTD, $BA, $NVDA

and EV sector for scalps.

Commons: $ENSC, $DTST, $TGLT, $GEVO, $WISH, $AMC, $…","North Carolina, USA",7,0
1423108952774955012,2021-08-05 02:29:49,"RT @Stephen98181067: @ScottMorrisonMP Big swinging dicks
Carpark rorts
Harold Holt
Shark 1
Gladys Liu 
Adani 
Gas led recovery
Labor killin…",,2,0
1423108926355251201,2021-08-05 02:29:42,"Nissan slashes 2022 LEAF price to $27.5k, under $20k after Fed Tax credit - https://t.co/kiTIkLG8zF https://t.co/Ou59wtgi6A","New Brunswick, Canada",0,0
1423108921837854722,2021-08-05 02:29:41,"RT @ZacksJerryRig: ""But your EV gets power from Coal!""

In some places yeah... but an EV is 75% efficient where a combustion gas vehicle is…",,161,0
1423108912237142017,2021-08-05 02:29:39,@bchydro EV’s are ruining the environment.,Canada,0,0
1423108904754552835,2021-08-05 02:29:37,"I@have to admit the @Cadillac lyriq is really compelling design wise. I’d like more range at least into 350 ,but it’s an excellent step into the ev space for Cadillac.",,0,0
1423108778594025473,2021-08-05 02:29:07,"#EV stocks going to be #rippy tomorrow!
#ElectricVehicles https://t.co/4hsqCqjGuG","Philadelphia, PA",0,0
1423108763364511749,2021-08-05 02:29:03,"RT @ZacksJerryRig: ""But your EV gets power from Coal!""

In some places yeah... but an EV is 75% efficient where a combustion gas vehicle is…",,161,0
1423108749393383424,2021-08-05 02:29:00,"RT @ZacksJerryRig: ""But your EV gets power from Coal!""

In some places yeah... but an EV is 75% efficient where a combustion gas vehicle is…",Bridgewater ,161,0
1423108719072616450,2021-08-05 02:28:53,"RT @luisbaram: Question in earnest: if an EV burns and brings down a building, who is liable for the death and destruction caused?",Canada,18,0
1423108704447176704,2021-08-05 02:28:49,"Watch list for Tomorrow: 
$MRNA (Earnings at 8:00) 

$TSLA $F $GM (Uncle Joe EV announcement) 

$PFE (MRNA pump) 

Holding $AMZN spreads",,0,0
1423108702169571330,2021-08-05 02:28:49,"@Joscocok There’s quite a wait to get a Tesla now. If you want one, go for it, but if you need an EV a little sooner, it might not be a Tesla.","California, USA",0,0
1423108696586940417,2021-08-05 02:28:48,@Trendspider_J President buyden pumping EV tomorrow,,0,0
1423108595294539784,2021-08-05 02:28:23,"Detroit automakers plan to commit to boosting their electric-vehicle sales to 40%-50% of their U.S. sales by 2030 

https://t.co/4m4jzYr4kQ via @WSJ",,0,0
1423108549786447873,2021-08-05 02:28:13,"@DougDeMuro For as beneficial as they are for the environment, it’s going to be hard for us car enthusiasts to accept the EV future, especially when this Wind of Change applies to the sports cars we’ve grown to love.",Boston Massachusetts,0,0
1423108441082503170,2021-08-05 02:27:47,"RT @ZacksJerryRig: ""But your EV gets power from Coal!""

In some places yeah... but an EV is 75% efficient where a combustion gas vehicle is…",,161,0
1423108436687048706,2021-08-05 02:27:46,@POTUS This is an attack on democracy. No fair representation of EV trucks.,,0,0
1423108426977136643,2021-08-05 02:27:43,"RT @ZacksJerryRig: ""But your EV gets power from Coal!""

In some places yeah... but an EV is 75% efficient where a combustion gas vehicle is…",,161,0
1423108339521572864,2021-08-05 02:27:22,"The trial will examine the value and challenges associated with charging electric vehicles traveling along what would normally be no-parking zones.

#EVvehicles #eMobility #eMobilityPower #FuelEfficiency #DigitalTransfromation #DigitalEconomy #DigiconAsia

https://t.co/AKZhAZNGtV",Singapore,0,0
1423108246890553349,2021-08-05 02:27:00,U.S. automakers to say they aspire to up to 50% of EV sales by 2030 -sources https://t.co/3IiJ6YDNAE,Chicago,0,0
1423108183321686020,2021-08-05 02:26:45,"@bsierakowski @Austen When the EV flips to positive, a difference in degree becomes a difference in kind. It’s like saying counting cards at the blackjack table is the same mechanism as playing slot machines, just a higher percentage.","New York, NY",0,0
1423108101423697925,2021-08-05 02:26:26,@arcticstocks @SpacWarrants @RonnieKStocks Ahh gotcha I do miss those run ups for sure ! Easy money and in February 18 for $IPOd or $IPoF without even a rumor. Crazy,,0,0
1423108098676322306,2021-08-05 02:26:25,"Waiting for two things on the EV front: 
1. Number of charging stations on Interstate 10.
2. Resurrection of Saturn EV-1.",,0,0
1423108090904276994,2021-08-05 02:26:23,"@DonRicaa I had Ev set me up a CrossFit routine this one time, &amp; I swear to god no one on Gaia will hurt you like a CrossFit workout can.",South South Canada,0,0
1423108044053954562,2021-08-05 02:26:12,"Guys, can anyone advise me on how to do a supply for a EV charger on a new house one system??","Portglenone, Northern Ireland",0,0
1423108033392087040,2021-08-05 02:26:09,"@TaylorOgan @WholeMarsBlog @thudhead Yeah, the EV is the ultimate mobile device. There’s potential in every way.","London, England",0,1
1423108000173092864,2021-08-05 02:26:01,"RT @alex_avoigt: DHL ordered 12 Alice EV planes from Eviation

Recharging in 30 min// flight hour, freight capacity is 1.2 tons and the pla…",Bay Area ,79,0
1423107941209677824,2021-08-05 02:25:47,"@__LaVieEnRose__ I'm currently watching Rick and Morty with a friend… and reprogramming my coworkers to do my ev-- 

Oh I've said too much",Texas,0,1
1423107862864154630,2021-08-05 02:25:29,"@chris_c128 @DCDOWORK No ev maker can produce the capacity of tesla. There would be a void for sure. Also the amount of people tesla employs in china, not to mention the other industries that feed the china plant that would be negatively impacted.",,0,1
1423107849257947140,2021-08-05 02:25:25,"RT @cheryl1492: Since you are not advised to charge your EV overnight, or store in your garage...just where and when are people to charge E…","Ontario, Canada",38,0
1423107764176437249,2021-08-05 02:25:05,"RT @stocks2the: MARKET ON FIRE TOMORROW 🗣🔥

EV day 🚨",stock market,4,0
1423107737647423489,2021-08-05 02:24:59,"RT @cheryl1492: Since you are not advised to charge your EV overnight, or store in your garage...just where and when are people to charge E…",,38,0
1423107704738893827,2021-08-05 02:24:51,"RT @M4R1OTENNISPRO: ableism ///

people that edit ryoma's sprites to make him look more ""normal"" looking https://t.co/LrSMrJMWnV",she/they,5,0
1423107646245195779,2021-08-05 02:24:37,Learning to fix things is dope. I'm as proud of my sewing skills (fixed a trampoline) as I am of tiling a bathroom or running my own EV charging circuit. 💪,Minneapolis,0,2
1423107630684205058,2021-08-05 02:24:33,"@POTUS Obviously your @UAW donors get angry if you mention the only actual American EV company - Shame on you! #Tesla 
#teslatakeover #PotusIsAFOOL",Australia,0,0
1423107557258928128,2021-08-05 02:24:16,Iconic: EV driveway vs. clunky ICE driveway 🤢 https://t.co/zJDaCcxoA2,"Ottawa, Ontario",0,8
1423107531606462468,2021-08-05 02:24:10,RT @ThePajamaTrader: $DPW Coolisys EV charger delivery starts Aug 23 https://t.co/1BCyRoXywg,,1,0
1423107455484145677,2021-08-05 02:23:52,"RT @glockied: Watch for tmmrw:

$DIS, $ZM, $TTD, $BA, $NVDA

and EV sector for scalps.

Commons: $ENSC, $DTST, $TGLT, $GEVO, $WISH, $AMC, $…","Chicago, IL",7,0
1423107395086028800,2021-08-05 02:23:37,@RyanRozbiani Are you following @POTUS and his EV announcement tomorrow 👀,,0,1
1423107365575045125,2021-08-05 02:23:30,"RT @WholeMarsBlog: EV tax credit reform please, if you’re serious about competing with China and leading the world on this issue!","Huntsville, AL",9,0
1423107343374594051,2021-08-05 02:23:25,@WeaponOutfitter I’m not an expert but I don’t think I’d like to take an ev truck out to the boonies. For fleet vehicles though it’s a great idea.,,0,0
1423107339616493570,2021-08-05 02:23:24,"@Mikehomeseller @paultguitarist @MikeWardDMD @fonsecam0905 @mikestephens99 @JohnSaunders18 @JohnRiverajr3 @movie_gal_10 @patrickvzen1 @STARCHILD0920 @Tomikazi66 @italiajohnny85 @MLinkk Yes.  Solar and wind will need  nuclear  to charge those EV's on calm night .   Recycle the  batteries.
No coal no fossil fuel

bullish uranium","Ontario, Canada",0,3
1423107267256373253,2021-08-05 02:23:07,"RT @_greenfinance: EV Company Highlight 🚗⚡️

Microvast Holdings, Inc. $MVST

Microvast provides fast-charging batteries for commercial and…","Atlanta, GA",1,0
1423107250135224320,2021-08-05 02:23:03,@BitcoinNStockz I have a strong belief it’ll get back there. It’s the Jay Z of EV’s Lmfaooo,"Texas, USA",0,0
1423107221165010952,2021-08-05 02:22:56,"@passthebeano It is so ludicrously arid for electric if I were to choose an EV this year, and could not afford an e-tron, or Taycan, I'd have to buy a model 3 from the docks - with an Elon musk voodoo doll on the dashboard.",Online,0,0
1423107201544048644,2021-08-05 02:22:51,@POTUS Are you announcing zero tariff on EV purchase?,Earth,0,0
1423107120438857731,2021-08-05 02:22:32,@julestopia @ReutersScience Whale oil was very inefficient and hard to come by. The pursuit of capitalism and wealth is what innovated our society to great heights. While there is more to come fossil fuels will be with us for sometime. You can’t make EV cars without them.,,0,0
1423107104768987142,2021-08-05 02:22:28,"»»————𝕀 𝕡𝕦𝕣𝕡𝕝𝕖 𝕪𝕠𝕦———-«« ☆✼★━ Evᥱᥒ ιf ყoᥙ oᥒᥣყ ᥣιvᥱ oᥒᥱ dᥲყ, do somᥱthιᥒg, ρᥙt ᥲᥕᥲყ ყoᥙr ᥕᥱᥲkᥒᥱss.━★✼☆ 𝓞𝓷𝓵𝔂 𝓐𝓡𝓜𝓨 ┊┊┊☆ •《Teamwork makes the dream work!》• BTS | Ot7Purple heart | Brindo Info, actualizaciones y traducciones.|",〄 💿 ｷ⠀𝗍𝗓𝗎.𝘆𝘂 ⠀𖢻࣪⠄,0,0
1423107046208163843,2021-08-05 02:22:14,"Ford, with Lyft &amp; Argo AI, will have a fleet of self-driving vehicles (with safety drivers) by the end of 2021. The autonomous cars will be available first in Miami, with a goal of 1,000 in various markets over the next 5 years. 
#ford #lyft #autonomouscar #ev #automotivenews https://t.co/L4n9GmWm1u",,0,0
1423107045813678083,2021-08-05 02:22:14,"@LandonTice @dmoongirl @hayleyocho @ThePokerBoss I’ve always viewed bomb pots as a sop to recs. I encourage and participate to keep the game fun. Is there any actual strategic value to them? I find them fun as well, but have assumed they’re outright -EV in a vacuum",DC for now. (soon Pittsburgh?),0,0
1423107029653094404,2021-08-05 02:22:10,"@DanielBleakley @POTUS @Tesla Transitioning Ford to EV quickly will do more than Tesla for the enviro given their volumes.  
That needs encouragement. Tesla doesn't. 
Plus they're not burning fossil fuel on vanity space programs. 😅","Sydney, New South Wales",0,0
1423107027128274945,2021-08-05 02:22:09,"RT @TheLioncom: ‼️ Here are the top market news this hour: $ROKU $UBER sinks on earnings, $TSLA owner complains, #Bitcoin hits $39k, EV mar…","Indianapolis, IN",1,0
1423106985210224640,2021-08-05 02:21:59,"RT @TeslaNY: Fox Business’ Liz Claman: “I just got a Tesla Model Y, which to me is more affordable than the crossover SUV that I had, which…",,58,0
1423106983268397064,2021-08-05 02:21:59,HELL YESSSSS https://t.co/Ijn4HqEjBq,Arkansas 🐗,1,27
1423106958832373760,2021-08-05 02:21:53,@Kristennetten Toyota concerns me as they carry a lot of marketing weight. Many see Toyota as the electrification leader (Hybrids) and could spread enough FUD slowing the move away from fossil fuel.,,0,0
1423106953606098945,2021-08-05 02:21:52,@Vanislegend4L @Barra76PHX Much better!!! I’d hard pass on the EV,Guatemala,0,1
1423106936321581056,2021-08-05 02:21:48,"RT @glockied: Watch for tmmrw:

$DIS, $ZM, $TTD, $BA, $NVDA

and EV sector for scalps.

Commons: $ENSC, $DTST, $TGLT, $GEVO, $WISH, $AMC, $…","Mississippi, USA",7,0
1423106931254648832,2021-08-05 02:21:47,"RT @PawlowskiMario: This #robot will find your #ElectricCar and charge 600km of #power in just 2 hours⚡️

🎥@WEF #EV #EVs #AI #Robotics #Tes…","Johannesburg, South Africa",35,0
1423106920424960000,2021-08-05 02:21:44,"RT @TeslaNY: Fox Business’ Liz Claman: “I just got a Tesla Model Y, which to me is more affordable than the crossover SUV that I had, which…",little beirut,58,0
1423106916000092166,2021-08-05 02:21:43,"RT @BravesInPlay: Guillermo Heredia - Lineout vs Ryan Helsley
#Braves vs #Cardinals

EV:   108.2 (MPH)
LA:   17 (Deg.)
Dist: 337 (ft.)
xBA:…","Alexandria, VA via CT",1,0
1423106894680502274,2021-08-05 02:21:38,@nonrev_ev I will I start a 4 day Friday so it won’t be that bad,in the sky ☁️,0,1
1423106821582114818,2021-08-05 02:21:20,@POTUS I would like to know how many members of Congress and Biden Administration has stock in companies that produce the EV vehicles?,,0,1
1423106810593124354,2021-08-05 02:21:18,"RT @manpreetkailon: Here is the Article: $F $TSLA $GM 

U.S. automakers to say they aspire to up to 50% of EV sales by 2030 - sources https…","Manhattan, NY",4,0
1423106798123462657,2021-08-05 02:21:15,"RT @seanfenlon: Google makes a decision with every search query... Whether or not it's worth showing an ad (or not)

It's #AI that makes th…","Johannesburg, South Africa",3,0
1423106739776458754,2021-08-05 02:21:01,"Going live in about 10 mins to talk about the head start GM could have had, and a lot more #EV stuff. Join in if you want to hang out. https://t.co/y91dpT1kdT https://t.co/zpZUVnTZi9","Burnsville, MN",0,0
1423106695308496897,2021-08-05 02:20:50,"@CathyHackl That's sad, I'm sure people excited to see new concepts in EV space.  Aetho could make the difference in future #Beame https://t.co/YQnLZeyuN6","Savannah, GA",0,0
1423106693932617731,2021-08-05 02:20:50,"INK Morning Report Preview August 5, 2021: Contrarian alert: Bittersweet buying opportunity $GENM.CA $GENMF #Palladium #Copper #Mining #EV https://t.co/gS4QP5byi2",Vancouver,0,1
1423106635204120580,2021-08-05 02:20:36,Nurse is not worth 9 mill 😬🥴 https://t.co/TSxjl7uokE,,0,0
1423106607584448521,2021-08-05 02:20:29,@POTUS How about inviting the top EV company in the world. @Tesla,https://anchor.fm/ethan-james4,0,0
1423106569294782466,2021-08-05 02:20:20,RT @IHSIndiansVBall: New net 🏐 New year 💁🏽‍♀️ @Indians_IHS https://t.co/liekvK1HoG,,3,0
1423106563796082691,2021-08-05 02:20:19,"@elonmusk get me into my FIRST Tesla (model Y ) before December please! Needed a 7 seater for the kiddos! If I have to drive another EV for another month waiting for the Y, I’ll lose hope on EVs (Tesla copiers jaguar, Ford, Volvo)…thanks for inspiring the future!",,0,0
1423106544141430785,2021-08-05 02:20:14,"RT @ZacksJerryRig: ""But your EV gets power from Coal!""

In some places yeah... but an EV is 75% efficient where a combustion gas vehicle is…","Kurnool, India",161,0
1423106532317728770,2021-08-05 02:20:12,"@ZacksJerryRig Really want to replace my frontier with an ev, and would prefer a truck. I could wait for the Uber strange #cybertruck or the #f150lightning... Decisions.",,0,0
1423106440311492608,2021-08-05 02:19:50,"$GM $F $TSLA on watch for tomorrow, news attached.  https://t.co/hKsPe5qYda",,0,1
1423106436213743617,2021-08-05 02:19:49,"@N805DN @Lost_Signal @Scooter789 Ah, an experienced EV owner! Yeah, the delays are looking quite long https://t.co/6HdvgyDqjo","Wethersfield, Connecticut",0,0
1423106337613832192,2021-08-05 02:19:25,"@passthebeano for those counting estimated sales in Asia Pacific, assume Australia sells a burst of China Tesla SRs (plus knock-on more expensive models).
There is a window with a ludicrous lack of EV choice here. AU doesn't even get the RAV4 prime, but gov incentives have started.",Online,0,1
1423106242365452293,2021-08-05 02:19:02,"@POTUS What a joke @POTUS - there is only one serious EV name in the world #TESLA - the biggest, the one who inspired and started the industry,  but you are sucking up to old legacy auto ! Rubbish.  Where's $TSLA?",Australia,0,0
1423106214565662721,2021-08-05 02:18:56,RT @Teslanews10: 2022 Nissan LEAF becomes most affordable EV with sub-$30k MSRP https://t.co/bzr9T1bbDA https://t.co/7JrJoszIpg,United States,1,0
1423106189655674882,2021-08-05 02:18:50,Added $LEV for a bounce. Went to $23 last time from here. Infrastructure + EV,,0,0
